Index,ZP2_Coeff,FAM159B_Coeff,PRORY_Coeff,ALK_Coeff,EXOSC6_Coeff,ERVV-1_Coeff,SLC5A11_Coeff,MEI4_Coeff,CYP17A1_Coeff,VSTM2A_Coeff,ABCC11_Coeff,TBC1D26_Coeff,MAGEB1_Coeff,VAC14_Coeff,APITD1-CORT_Coeff,ERVV-2_Coeff,STAC2_Coeff,DNAJC28_Coeff,DDX19B_Coeff,DTNB_Coeff,NTSR2_Coeff,DEFB133_Coeff,PDP2_Coeff,NECAB3_Coeff,LYZL2_Coeff,PCDH8_Coeff,SQSTM1_Coeff,GCDH_Coeff,CAPN13_Coeff,C1QL2_Coeff,ACYP2_Coeff,PIK3R2_Coeff,TBC1D3D_Coeff,GPR26_Coeff,ALDH1A2_Coeff,ASAP3_Coeff,PIK3R3_Coeff,PDE6A_Coeff,TMEM233_Coeff,LHX3_Coeff,CYP4B1_Coeff,DDX28_Coeff,TRAPPC12_Coeff,CPXCR1_Coeff,ATP6V0D1_Coeff,EPHX1_Coeff,TMEM53_Coeff,CAMP_Coeff,GATB_Coeff,SOX3_Coeff,ZIM2_Coeff,SLC5A5_Coeff,IFNB1_Coeff,DHDDS_Coeff,DDX19A_Coeff,CBR3_Coeff,ATPAF1_Coeff,ALDH4A1_Coeff,GPATCH3_Coeff,OSGIN1_Coeff,ACSL1_Coeff,PSKH2_Coeff,HSDL1_Coeff,SLC30A3_Coeff,ERP27_Coeff,NRL_Coeff,USP51_Coeff,FAM221B_Coeff,HRH3_Coeff,SGF29_Coeff,VPS11_Coeff,TEX43_Coeff,PLEKHD1_Coeff,ACR_Coeff,SPRY3_Coeff,DCT_Coeff,ZBTB8B_Coeff,REN_Coeff,ABAT_Coeff,CRHR1_Coeff,SLC38A7_Coeff,DUS2_Coeff,ACSM5_Coeff,ASIC5_Coeff,LECT1_Coeff,RNF180_Coeff,TMEM25_Coeff,DHODH_Coeff,C2orf80_Coeff,CDADC1_Coeff,VPS4A_Coeff,HAGH_Coeff,CPA5_Coeff,PEF1_Coeff,BBS5_Coeff,TMEM268_Coeff,KLB_Coeff,ANKRD30BL_Coeff,RGS7BP_Coeff,TCP10L2_Coeff,Intercept,ZP2,FAM159B,PRORY,ALK,EXOSC6,ERVV-1,SLC5A11,MEI4,CYP17A1,VSTM2A,ABCC11,TBC1D26,MAGEB1,VAC14,APITD1-CORT,ERVV-2,STAC2,DNAJC28,DDX19B,DTNB,NTSR2,DEFB133,PDP2,NECAB3,LYZL2,PCDH8,SQSTM1,GCDH,CAPN13,C1QL2,ACYP2,PIK3R2,TBC1D3D,GPR26,ALDH1A2,ASAP3,PIK3R3,PDE6A,TMEM233,LHX3,CYP4B1,DDX28,TRAPPC12,CPXCR1,ATP6V0D1,EPHX1,TMEM53,CAMP,GATB,SOX3,ZIM2,SLC5A5,IFNB1,DHDDS,DDX19A,CBR3,ATPAF1,ALDH4A1,GPATCH3,OSGIN1,ACSL1,PSKH2,HSDL1,SLC30A3,ERP27,NRL,USP51,FAM221B,HRH3,SGF29,VPS11,TEX43,PLEKHD1,ACR,SPRY3,DCT,ZBTB8B,REN,ABAT,CRHR1,SLC38A7,DUS2,ACSM5,ASIC5,LECT1,RNF180,TMEM25,DHODH,C2orf80,CDADC1,VPS4A,HAGH,CPA5,PEF1,BBS5,TMEM268,KLB,ANKRD30BL,RGS7BP,TCP10L2,OS_MONTHS,TUMOR_STAGE,SMOKING,OS_STATUS
14,2.0509E-06,1.79575E-06,2.32188E-06,2.53589E-06,1.12317E-06,2.28467E-06,2.03302E-06,2.78101E-06,3.13048E-06,-1.43921E-06,-3.00307E-06,-1.09585E-06,2.32118E-06,-2.29364E-06,-4.5208E-07,-1.23598E-06,-4.55019E-08,1.56143E-06,1.30948E-06,2.47731E-06,-1.51123E-06,-1.06348E-06,1.98402E-06,4.07335E-06,5.66579E-07,4.36943E-06,1.24728E-05,7.32212E-06,2.38567E-05,1.00696E-05,-2.43787E-06,-1.6702E-06,-3.27142E-06,-3.65175E-06,4.1908E-05,1.4146E-05,2.69979E-05,-3.89482E-06,1.43237E-05,-5.89479E-06,8.67068E-05,-9.8744E-06,-9.02125E-06,-2.60142E-06,2.31734E-05,2.36469E-06,-4.08751E-06,1.36423E-05,-1.51954E-05,-4.33152E-06,-3.46404E-06,2.04099E-05,-2.23756E-06,2.47084E-05,1.26252E-05,-3.46737E-05,-9.06065E-06,1.62204E-05,5.73505E-06,-1.45622E-05,3.63643E-05,-4.12755E-06,1.46589E-05,-6.85912E-07,3.09301E-05,-1.90172E-06,1.45615E-05,-2.00815E-07,-3.75711E-06,-5.29684E-06,-2.91139E-07,-2.48992E-06,2.69824E-06,-1.49221E-07,7.1107E-06,-1.23841E-06,-1.4411E-06,1.08399E-05,1.62977E-05,3.3522E-06,-3.81409E-06,-4.35483E-07,1.43157E-06,-2.24952E-06,1.93396E-05,1.81218E-05,2.92943E-06,4.49004E-06,-2.91048E-06,9.27495E-06,-2.69687E-06,-4.4885E-06,-5.48236E-06,-7.69212E-06,1.02349E-05,1.84438E-05,7.72643E-06,-3.10992E-06,9.07285E-06,-3.24304E-06,-9.34253E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IIB,4,0
15,8.12871E-05,8.91259E-05,5.74456E-05,5.05083E-05,8.32232E-05,4.24513E-05,4.3324E-05,4.17266E-05,3.26104E-05,4.42349E-06,3.80628E-05,1.63389E-05,4.91629E-05,9.35602E-07,4.3027E-05,-3.85614E-07,6.67315E-05,6.295E-05,1.14826E-05,8.74278E-05,1.02697E-05,1.68645E-05,3.93404E-05,0.000104443,3.45057E-05,5.74647E-05,6.10135E-05,7.03903E-05,0.000202701,0.000189446,6.55616E-05,2.44367E-05,2.19944E-05,3.00374E-06,0.00013387,9.05914E-05,7.91936E-05,2.42333E-05,2.89744E-05,6.83501E-06,0.000455392,8.53325E-05,2.24288E-05,2.12272E-05,-6.87259E-06,1.46559E-05,9.89534E-05,0.000126634,2.61352E-05,1.5704E-06,1.1607E-05,6.1956E-05,2.26833E-05,4.50665E-05,3.48693E-06,0.000185617,5.97495E-05,9.82829E-05,6.38937E-05,0.000169621,7.27947E-05,3.66471E-06,3.74086E-05,2.23285E-05,6.72734E-05,1.20298E-05,4.16327E-05,2.37973E-05,5.68747E-06,7.68297E-05,3.56588E-05,3.4248E-06,4.51928E-05,1.33835E-05,6.59813E-05,2.14545E-05,2.24608E-05,1.64993E-05,-3.71263E-05,5.20658E-05,-2.30546E-05,2.68913E-05,2.91863E-05,1.66493E-05,0.000186424,-1.78935E-05,5.59973E-05,8.22966E-05,1.50826E-05,3.79539E-05,-2.59697E-05,1.24873E-05,-4.94152E-06,5.86685E-05,7.57721E-05,2.83482E-05,4.65532E-05,9.78435E-06,4.48527E-05,9.28408E-06,-0.002337686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IIB,2,1
38,0.001042214,0.001086234,0.000767507,0.000544126,0.00193763,0.000735053,0.000768663,0.000563258,0.000500257,0.000168229,0.000475827,0.000246995,0.000664119,0.000515203,0.000579733,0.000470046,0.001219632,0.000655304,0.001566864,0.001212333,9.81953E-05,0.000281106,0.000639039,0.001693698,0.000489986,0.000438729,0.00138619,0.000811892,0.003127534,0.002167479,0.000948883,0.000356738,0.000190132,0.000293552,0.001845072,0.001985248,0.002147967,0.000339005,0.000968115,0.000184019,0.00551012,0.000985903,0.001010423,0.000149666,0.001306871,0.001936722,0.000562524,0.001656892,0.000338562,0.000182299,0.000225368,0.00197537,0.000194262,0.000105512,0.001359485,0.001171153,3.04612E-05,0.001503726,0.001061583,0.002068253,9.0083E-05,0.000158881,0.001024477,0.000383754,0.003239827,0.000780702,0.000889469,0.000471026,0.000147511,0.00098438,0.000120517,0.000270393,0.000654381,0.000377095,0.000577308,0.000339684,0.000341838,0.000909307,-3.94996E-05,0.000674177,0.00021421,0.000855765,3.62417E-05,0.000299085,0.001829335,0.001498263,0.00068984,0.000440732,0.00020638,0.00071081,0.000662152,0.00123024,0.000255535,0.000847414,-1.38125E-05,0.000684657,0.000862391,0.000213586,0.000896114,0.000208924,-0.053729452,-0.017736459,-0.018477772,-0.013076769,-0.009260621,-0.03304731,-0.012524189,-0.013120442,-0.009604887,-0.008534184,-0.002920037,-0.00817199,-0.004258397,-0.011307642,-0.00883424,-0.009959578,-0.008086216,-0.020909234,-0.011104657,-0.026731218,-0.02057848,-0.001719568,-0.004840611,-0.010815208,-0.028835642,-0.008379317,-0.007324698,-0.022930761,-0.013515306,-0.051968369,-0.036399805,-0.016432633,-0.006164938,-0.003307743,-0.005081789,-0.030871739,-0.033714952,-0.036278268,-0.005866545,-0.016335276,-0.003243091,-0.092714062,-0.01700413,-0.017412452,-0.002604044,-0.021933202,-0.033025274,-0.009699827,-0.028095436,-0.006044728,-0.003191997,-0.003917907,-0.033367616,-0.003363382,-0.001380787,-0.023015444,-0.020545406,-0.000680711,-0.025393576,-0.018057654,-0.035511584,-0.000948518,-0.002791381,-0.017241164,-0.006582761,-0.054658615,-0.013392268,-0.014945697,-0.008068726,-0.002591597,-0.016931066,-0.002065631,-0.004674736,-0.011154049,-0.00646715,-0.009739961,-0.005838946,-0.00587926,-0.015355292,0.000964944,-0.011478975,-0.003709396,-0.014640563,-0.000611295,-0.005157068,-0.030847677,-0.025269054,-0.011757039,-0.007464578,-0.003584761,-0.012000906,-0.011377355,-0.021106009,-0.004470245,-0.014629253,0.000427938,-0.011386435,-0.014634698,-0.003714177,-0.015161438,-0.00363702,-0.145844357,Stage IIB,2,0
39,0.000225916,0.000252704,0.000156302,0.000145791,0.000164495,0.000103631,0.000115096,0.000109381,8.19709E-05,-7.96621E-06,9.37132E-05,2.06594E-05,0.000131841,-6.45265E-06,3.52905E-05,5.63128E-05,7.68712E-05,0.000177988,-9.41189E-06,0.000288526,7.77392E-06,2.52352E-05,0.000103812,-6.9499E-05,8.47304E-05,0.000155985,0.000357314,0.000134521,0.000677183,0.000554708,0.000125229,2.00811E-05,3.82854E-05,1.20389E-05,0.000441774,6.26273E-05,0.000383175,4.55449E-05,0.000133201,-5.07122E-05,0.001116755,9.43897E-05,0.000228778,-4.19473E-06,4.80071E-05,0.00021245,0.000134726,0.000378735,-5.33225E-06,-1.40353E-05,1.34354E-05,0.000300445,3.21395E-05,6.58144E-06,-2.2405E-05,0.000643044,7.72517E-05,0.000229902,0.000103812,0.000538557,3.10909E-05,-1.02373E-05,5.16816E-05,3.7404E-05,0.000361085,3.04475E-05,0.000164797,3.65873E-05,-4.93662E-06,0.000153863,0.000183336,2.28666E-06,0.000118885,-4.42045E-05,0.000121368,3.89777E-05,3.09745E-05,8.30067E-05,-2.30868E-05,0.000137613,-5.62436E-06,9.41262E-05,0.000127341,2.56003E-05,0.000571922,0.00020565,5.7392E-05,7.33322E-05,1.98216E-05,0.000107676,6.28242E-05,6.829E-05,-1.47015E-05,0.000127304,0.000153751,0.000226969,0.000151813,-8.82153E-07,0.000202736,-4.5366E-06,-0.002921831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IIB,2,1
51,0.001722435,0.001984679,0.001234945,0.000983833,0.002086569,0.000848065,0.000837417,0.000777128,0.000309887,-0.000139333,0.000685144,8.60762E-05,0.000995652,0.001673962,0.000560312,0.000314167,0.00208814,0.00107992,0.000957542,0.001622811,-1.66436E-05,0.000120305,0.001374125,0.001589619,5.66584E-05,0.001189769,0.002017026,0.000241404,0.006279143,0.004523951,0.00029569,0.000603832,0.00023676,0.000159873,0.003978493,0.002245421,0.003700216,0.000194182,0.001403687,-9.63071E-05,-0.002533815,4.57624E-05,0.0003703,3.50947E-06,0.000252501,0.002406587,0.000999912,0.002007777,0.000120651,-0.000108253,-2.47435E-06,0.000382013,0.000226944,0.001381666,0.000959782,0.003549387,0.000872716,0.000762391,0.001707842,0.004324011,0.003995189,-0.00017402,0.001721962,0.000245331,0.002318636,0.000376299,0.001263985,0.000387571,-0.00015834,-7.79067E-05,0.001110785,9.62642E-05,0.000723938,0.000136929,0.001195086,0.000215457,0.000178975,0.001918931,-0.000591848,0.001030614,0.001557743,0.000625822,-1.65638E-05,0.000251061,0.00422453,-4.5664E-05,0.001090361,0.001179466,-1.67402E-05,0.000370897,0.000825679,-0.001584529,-0.000238047,0.000654012,0.000973784,0.000976879,0.000435981,-3.27656E-05,0.001068865,-5.61385E-05,-0.059301467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IIB,4,1
63,0.00167246,0.001877417,0.001165654,0.001149082,0.003335718,0.001173119,-0.00240501,0.000627743,0.000740326,-8.49465E-05,6.78543E-05,0.000134358,7.08062E-05,0.002849971,0.00047387,0.000612022,0.002306711,0.000887624,0.002343554,0.001204383,-0.000110764,0.000145728,0.002037918,0.004671093,0.000571315,0.00110535,0.000635713,0.002905565,0.004477842,0.004395586,0.000509339,0.000831488,0.000121529,0.000171259,0.004755787,0.004226468,0.0049583,-1.79135E-06,0.002421683,-7.48371E-05,0.014100543,0.003119443,0.000975984,0.000208125,0.004310361,0.006429952,0.000995135,0.002606872,0.000892324,-5.06961E-05,6.16441E-05,-0.003451762,0.000238307,-0.000454384,0.001256799,0.001118865,0.001089664,0.001819609,0.000837761,-0.005146765,0.005378177,-9.78452E-05,0.002884273,-0.00067157,0.008809013,0.001231596,0.001120729,0.000682043,-6.23334E-05,0.000915592,0.000234213,-9.32174E-05,0.000794657,4.69116E-05,-0.000149535,0.000298862,0.000267116,-4.23764E-05,0.002557821,0.000940512,0.000283733,0.002594034,0.001136037,-0.000257076,0.004215989,0.000536711,0.001835909,0.001731394,3.23272E-05,3.52671E-05,0.002414935,0.0021526,9.08312E-05,0.001453848,0.000966366,0.004009429,-0.000278429,-1.10723E-05,0.001885606,1.10443E-06,-0.098710451,-0.016525204,-0.018543354,-0.011537332,-0.01137478,-0.032907595,-0.011610561,0.023736953,-0.006244318,-0.007356188,0.000863605,-0.000690823,-0.001365772,-0.0007206,-0.028136685,-0.004814532,-0.006121988,-0.022779501,-0.008809508,-0.023140996,-0.011922774,0.001125905,-0.001481334,-0.020128035,-0.046124603,-0.005801943,-0.010948986,-0.006323708,-0.028680943,-0.044210964,-0.043390739,-0.005176137,-0.008256535,-0.001235417,-0.001740776,-0.046955072,-0.041715598,-0.048956867,0.0000179,-0.02659506,0.00082186,-0.147912518,-0.032852931,-0.010293194,-0.002195925,-0.04527097,-0.067191809,-0.010443048,-0.027294545,-0.009356619,0.000531553,-0.000646587,0.036074033,-0.00249664,0.00475823,-0.013156502,-0.011695786,-0.011408544,-0.01903139,-0.008770565,0.053620032,-0.05590961,0.001020689,-0.030011916,0.00700009,-0.090941156,-0.012778252,-0.011628528,-0.007079701,0.000647261,-0.009499038,-0.002434957,0.000967484,-0.008247672,-0.000487239,0.001554118,-0.003102417,-0.002772908,0.000437962,-0.02649211,-0.009757298,-0.002944843,-0.026858995,-0.011778337,0.002666457,-0.043551517,-0.005564893,-0.019005123,-0.017919177,-0.000335107,-0.000366444,-0.024972315,-0.022259005,-0.000940722,-0.015044618,-0.010004299,-0.04135585,0.002882103,0.000114507,-0.019488717,-0.0000118,-0.139323679,Stage IIB,4,1
67,0.00146811,0.001583686,0.001045448,0.000961612,0.001528241,0.000577963,0.001031078,0.000748767,0.000557062,0.000129761,0.000731056,0.000184134,0.000885916,0.00082939,0.000437054,0.00064555,0.001040663,0.000341763,0.000994404,0.000523818,6.14704E-05,0.000302886,0.00146727,0.000366154,0.000621892,0.001048652,0.001174487,-0.000211873,0.004483087,-0.004534541,0.000758995,0.000245944,0.000381432,0.00032928,0.003173484,-0.001370734,0.001248131,0.000333162,0.001018378,0.000110447,0.004430601,0.001840167,-0.000332769,0.000267373,0.002068232,-0.000938453,0.000842493,0.001392258,0.000691154,9.27254E-05,0.000133308,0.002143201,0.000347541,-0.000949148,0.001209266,0.000905766,0.001014784,-0.000563752,0.000169409,0.001732135,-0.00106051,0.000118154,0.001345268,-8.88621E-05,0.002059746,0.000743914,0.000665405,0.000227736,0.000116474,0.000636028,0.000482503,0.000287936,0.000306506,0.000432433,0.000895744,0.000199159,0.000287992,-0.001365541,0.000585446,0.000914616,0.001425762,0.001349938,-0.00020562,0.000358895,0.003309833,0.002258199,0.000120259,0.000965558,0.000240198,0.00031359,0.001240322,0.000466634,0.00023091,9.12337E-05,0.000638512,0.001308545,0.000986915,0.000186152,0.001529359,4.19227E-05,-0.047101278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IIB,4,1
73,0.000261618,0.000136729,0.000424981,0.000303552,0.001006311,0.000306491,0.00120801,0.00048161,0.0002653,9.73174E-05,0.000186381,0.00012907,0.000790943,0.000894509,0.000470099,0.00039343,0.000137322,0.000328563,0.000396117,0.000597108,0.000122865,0.000159393,0.000894911,-9.37726E-05,0.001031223,0.000242336,0.000627229,-0.000227872,-0.001059614,-0.000935633,0.000370114,0.000194816,0.000182161,0.000161298,-0.000211989,-0.000348803,-5.4099E-05,0.000396997,0.001085339,7.17327E-05,0.000676715,0.001053965,-7.65054E-05,0.000159959,0.001630415,0.001120516,0.000895836,0.001974787,0.000383641,0.000117484,9.40682E-05,-0.000161355,0.000196697,0.000721123,0.000472617,-0.000141887,0.000107518,0.000637801,0.00089911,0.002247899,0.00141832,9.34966E-05,0.000271004,0.000290354,0.000354873,0.000199913,0.000551643,-0.000150515,0.00010346,0.000709071,0.000487283,0.000154862,0.000258701,5.30999E-05,0.000376265,0.000164594,0.00025731,0.000237216,0.000880569,0.000410682,0.001575495,0.000641999,0.000166005,0.000267736,0.000522799,-0.00053885,0.001087429,0.000520627,0.000927021,-4.80854E-05,0.000559559,0.000369592,4.52591E-05,0.000768974,0.00022325,-0.000326729,0.000940405,9.13823E-05,-0.000465579,0.000103072,-0.028610552,-0.02868515,-0.028557823,-0.021296463,-0.016862723,-0.012320767,-0.006678743,0.055858921,-0.002155498,-0.008395975,0.001635807,-0.007628903,-0.00248684,0.013832025,0.006293672,0.027037541,0.002178332,-0.016835118,0.025273585,-0.009800134,0.033455777,-0.000421424,-0.002700541,0.000582353,-0.041331946,0.054677408,-0.020891201,-0.065290052,-0.023346899,0.003997537,-0.064346741,0.001547888,-0.009176051,-0.003906984,-0.003448981,-0.085693176,-0.05995018,0.001433757,0.018099158,0.0180088,0.000906404,-0.209419087,0.022523345,-0.040045595,-0.004021989,0.025862571,0.01762656,0.04576077,0.059230092,-0.001856348,0.002016719,-0.001156896,0.214177674,0.001104338,0.010842907,0.003115136,-0.065560535,-0.015717895,0.057446568,0.017306691,0.037896873,0.006517571,0.001926293,0.01262262,0.014636006,-0.058063633,0.010291667,0.013804483,-0.013053247,0.001235735,-0.000840994,0.012954711,-0.002326021,-0.003754354,0.014278406,0.025755332,-0.005965947,0.008072235,-0.041313958,0.021030838,-0.016347084,0.030267266,0.015721495,-0.017399257,0.004654578,-0.080198212,-0.058204896,0.068645825,-0.001698942,0.077393493,-0.022846249,-0.015267218,0.000801267,-0.000697318,0.012196429,-0.032845583,-0.0422996,0.02410829,-0.000157234,-0.000806261,1.7E-05,-0.069252082,Stage IIB,2,0
85,0.00022244,0.000232063,3.07911E-05,8.4574E-05,0.000282771,0.000142998,7.08169E-05,9.82132E-05,-4.42198E-05,-1.56828E-05,7.41673E-05,1.39709E-05,0.000121222,9.12435E-05,2.68544E-05,3.38133E-05,0.000151138,5.79848E-05,8.67787E-05,0.000112222,-6.68907E-06,1.76131E-05,0.000201613,0.000362195,7.04073E-05,0.000147191,-6.93962E-05,0.000161143,0.00071857,0.000519561,3.37222E-05,8.25319E-05,-8.64288E-07,2.56583E-05,0.000546052,0.000438012,0.000318651,6.16399E-06,0.000251979,-1.3342E-05,0.000341044,1.84254E-05,0.000220019,-1.61527E-09,-5.42468E-05,0.0001069,5.35111E-05,6.78101E-05,-6.03526E-05,-1.75247E-05,2.43618E-06,0.000232909,2.88532E-05,7.88519E-05,0.000143176,-9.01163E-05,0.000283087,1.58913E-05,-1.76048E-05,-0.000197493,4.61252E-05,-1.9808E-05,0.000220963,9.65643E-06,0.000321409,2.618E-05,0.000195537,3.33102E-05,-1.43785E-05,0.000106586,4.02344E-05,1.55148E-05,9.12399E-05,2.28295E-06,0.000152557,3.65229E-05,3.7881E-05,0.000173503,0.000205376,0.000137,2.01895E-05,8.37396E-05,-2.83016E-05,1.61082E-05,0.000528374,0.000219672,0.000194761,0.000146227,-3.23423E-05,3.96419E-05,0.00012178,0.000104365,-1.72039E-05,2.07797E-05,0.000210727,0.000145849,4.51586E-05,-2.48582E-06,0.000199063,-5.73099E-06,-0.005781236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IIB,2,0
94,0.001522877,0.001503193,0.001149166,0.000913605,0.001265452,0.000923148,0.000771076,0.000795171,0.000472894,6.81337E-05,0.000602445,0.000216026,0.000961083,0.001212412,0.00047383,0.000467946,0.001826997,0.000934371,0.000420302,0.001499504,0.000164758,0.000272404,0.000781119,0.001279775,0.000370902,0.0011192,0.001571327,0.000449196,0.004926309,0.003546016,0.000460996,0.000524169,0.000359996,0.000300316,0.002864039,0.001427441,0.002489876,0.00032648,0.000858172,0.000101759,-0.001486286,0.000415182,7.68029E-05,0.00021514,0.000331097,0.001743959,0.000762103,0.001958544,0.000319822,7.90462E-05,0.000150918,0.000949095,0.000333701,0.001167267,0.000446857,0.002258765,0.000663935,0.000860449,0.001405393,0.002253066,0.002696707,4.02098E-05,0.000677473,0.000227259,0.0015725,0.000443145,0.000737459,0.000387275,-2.12147E-05,0.000144165,0.000957415,0.000252461,0.000652136,0.000240928,0.000678522,0.00034007,0.000153162,0.001438691,-0.001018221,0.00098458,0.001037014,0.00035018,0.000303507,0.000266362,0.002407921,-0.000165478,0.000893985,0.000638116,0.000180543,0.000426292,0.000731471,-0.000766062,2.5884E-05,0.000845583,0.000551996,0.000746876,0.000495447,0.000146629,0.000513205,0.000106325,-0.060531057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IIB,4,1
104,0.001927787,0.002080338,0.001279182,0.000938188,0.000982527,0.001077497,0.001097564,0.000936133,0.000488494,7.687E-05,0.00082183,0.000289566,0.001123451,0.000331967,0.000730088,0.000761757,0.001637975,0.001230159,0.000380803,0.002041475,0.000161018,0.000312458,0.002270573,0.001399961,0.000751861,0.001332138,0.00098324,-8.12257E-05,0.001418971,0.004352764,0.001630608,0.000602598,0.000236787,0.000353076,0.003274258,0.003811162,0.004889749,0.00037865,0.001826478,8.98228E-05,0.001410664,-0.000173647,0.000899556,0.000367446,0.000651216,0.001818202,0.000446314,0.002139318,0.000203874,0.000107456,0.000211852,0.003929038,0.000408468,0.000703651,0.000595517,-0.001915192,0.002420784,0.001656729,-9.09034E-06,-0.001692812,-0.000642628,6.10518E-05,0.001644719,0.000538702,0.003786672,0.000925692,0.001860918,0.000739201,9.84645E-05,0.001059596,0.000988574,0.000290439,0.000950656,0.000410096,0.001295271,0.000419657,0.000430317,0.00165093,0.002554201,0.001145906,-0.000437339,3.51178E-06,8.46104E-05,-3.82092E-06,0.004281201,0.002345837,0.001509158,-0.000178533,0.000223977,0.00086872,0.000370264,0.000484514,9.04929E-05,0.001097705,9.30592E-05,0.002467051,0.001165025,0.000173715,0.00160034,0.000163338,-0.104397772,-0.015401382,-0.017340539,-0.010655112,-0.00712826,-0.001904288,-0.007720649,-0.008952111,-0.007231676,-0.004425702,-4.07E-05,-0.006183874,-0.001874509,-0.008806257,0.000784545,-0.005927018,-0.006019904,-0.015102998,-0.011856446,-0.001423137,-0.014805748,-0.00099287,-0.002047785,-0.015707998,0.012680875,-0.005745965,-0.010472686,0.01008277,0.010232414,-0.020380201,-0.03782151,-0.016923777,-0.004971277,-0.002958333,-0.002394209,-0.027540643,-0.038450022,-0.050012056,-0.002821186,-0.020268666,-1.12E-05,0.010005489,0.008503765,-0.003259653,-0.002659431,-0.011019613,0.00513517,0.002728588,-0.024287178,0.003492814,-0.000324874,-0.001333292,-0.035438532,-0.002916825,-0.004555655,-0.003106045,0.0410337,-0.017861637,-0.008230769,0.000635896,0.048955955,0.016185243,0.0000938,-0.009272132,-0.004429182,-0.022769799,-0.008067018,-0.01935212,-0.006265576,-0.000225836,-0.011340323,-0.011171918,-0.001874434,-0.008317147,-0.00347758,-0.01005136,-0.002810876,-0.003033509,-0.009238224,-0.028859846,-0.009415439,0.009096832,0.005641376,-0.000662021,0.003047931,-0.038628343,-0.027752323,-0.008829076,0.014178831,-0.001713934,-0.010811359,-0.000438226,-0.002565199,-0.00151715,-0.011291528,0.001415031,-0.022204186,-0.008019199,-0.000870587,-0.016353401,-0.000789953,-0.140748742,Stage IIB,4,1
